position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,lexrank,tfisf,btfisf,scores
17,20,278,D0927,A,LTW_ENG_20050429.0144,25,0.06908,0.2935,0,0,4,2,0,0.465471,-0.256503,-0.596744,0.984919
18,20,279,D0927,A,LTW_ENG_20050429.0144,9,0.05637,0.6111,0.01054,0.125,1,2,0,2.11007,-1.24048,-0.938158,1.03987
19,20,280,D0927,A,LTW_ENG_20050429.0144,16,0.03839,0.2679,0,0,3,6,0,0.789733,-0.51882,-0.894618,0.993371
0,13,0,D0928,A,APW_ENG_20041016.0064,22,0.102,0.4545,0.02033,0.09524,7,3,0,1.01858,0.00695806,0.588529,1.02203
1,13,1,D0928,A,APW_ENG_20041016.0064,26,0.1066,0.4038,0.0149,0.06,6,7,0,1.03876,0.797353,0.255185,1.00973
2,13,2,D0928,A,APW_ENG_20041016.0064,29,0.1866,0.6083,0.07495,0.25,5,8,1,2.82412,0.920606,1.48238,1.06407
3,13,3,D0928,A,APW_ENG_20041016.0064,8,0.04859,0.5938,0.01834,0.25,2,0,1,0.795712,-1.2741,-1.11292,0.999955
5,13,5,D0928,A,APW_ENG_20041016.0064,24,0.1044,0.4271,0.009951,0.04348,6,2,0,0.866069,-0.0885823,-0.324943,0.996441
6,13,6,D0928,A,APW_ENG_20041016.0064,8,0.01726,0.2188,0.009901,0.1429,1,2,0,0.247807,-1.27791,-1.33913,0.981822
7,13,7,D0928,A,APW_ENG_20041016.0064,14,0.04349,0.3864,0,0,0,6,0,0.865261,-0.700043,-0.84862,0.997297
8,13,8,D0928,A,APW_ENG_20041016.0064,26,0.08204,0.3478,0.007748,0.03409,7,2,0,0.511932,-0.21914,-0.358409,0.982934
9,13,9,D0928,A,APW_ENG_20041016.0064,22,0.08156,0.4,0.01528,0.07895,6,1,0,0.629699,0.0850268,-0.423529,0.988827
10,13,10,D0928,A,APW_ENG_20041016.0064,28,0.1299,0.51,0.02548,0.1042,9,7,0,1.48013,0.707302,0.75559,1.01907
11,13,11,D0928,A,APW_ENG_20041016.0064,11,0.007668,0.06818,0,0,2,0,0,0.680067,-0.932266,-1.0043,0.995368
12,13,12,D0928,A,APW_ENG_20041016.0064,27,0.069,0.27,0.005273,0.02083,3,3,0,0.646976,-0.186625,-0.603524,0.983847
0,11,13,D0928,A,APW_ENG_20041102.0036,38,0.2322,0.5987,0.08197,0.2162,11,6,1,2.2798,1.71956,2.5943,1.06532
1,11,14,D0928,A,APW_ENG_20041102.0036,37,0.1072,0.3182,0.01538,0.04688,7,9,0,1.88603,1.43835,1.20991,1.03484
2,11,15,D0928,A,APW_ENG_20041102.0036,24,0.1255,0.5104,0.007698,0.03261,7,1,0,1.21848,-0.277498,-0.177286,1.00557
3,11,16,D0928,A,APW_ENG_20041102.0036,38,0.1202,0.3357,0.0106,0.02941,8,3,0,0.80543,0.977514,0.463085,0.988268
4,11,17,D0928,A,APW_ENG_20041102.0036,18,0.08574,0.55,0.03229,0.2143,6,1,0,1.12975,-0.414592,-0.584354,1.00685
5,11,18,D0928,A,APW_ENG_20041102.0036,23,0.07395,0.3152,0.005051,0.02273,5,1,0,0.358602,-0.624194,-0.698959,0.975466
6,11,19,D0928,A,APW_ENG_20041102.0036,26,0.1211,0.4896,0.0105,0.04348,9,4,0,1.31308,0.300909,0.174691,1.01006
7,11,20,D0928,A,APW_ENG_20041102.0036,25,0.1309,0.5312,0.0373,0.1522,5,1,0,1.57973,0.107304,0.168994,1.01715
8,11,21,D0928,A,APW_ENG_20041102.0036,18,0.1329,0.7647,0.04115,0.25,2,3,0,2.95089,-0.631294,-0.223298,1.05401
9,11,22,D0928,A,APW_ENG_20041102.0036,25,0.1373,0.5625,0.05072,0.2174,6,2,0,2.0823,-0.199287,-0.139203,1.02681
10,11,23,D0928,A,APW_ENG_20041102.0036,26,0.06893,0.2935,0,0,7,8,0,0.818681,0.534786,-0.125516,0.993898
0,18,24,D0928,A,APW_ENG_20050114.1117,30,0.1475,0.4833,0.02538,0.08621,8,2,0,1.93909,0.899564,1.63393,1.04726
1,18,25,D0928,A,APW_ENG_20050114.1117,37,0.08909,0.2652,0.005155,0.01562,10,0,0,1.07537,1.19485,0.797111,1.00016
2,18,26,D0928,A,APW_ENG_20050114.1117,27,0.1402,0.5093,0.04361,0.1635,7,5,0,2.13418,0.343975,0.234922,1.03809
3,18,27,D0928,A,APW_ENG_20050114.1117,34,0.1481,0.4833,0.0206,0.06897,7,4,0,2.21181,0.871456,0.890847,1.0382
4,18,28,D0928,A,APW_ENG_20050114.1117,11,0.02561,0.2273,0,0,1,0,0,0.368534,-1.40758,-1.41507,0.981675
5,18,29,D0928,A,APW_ENG_20050114.1117,49,0.1448,0.2969,0.0151,0.03191,11,8,0,2.05278,2.41097,1.84538,1.0253
6,18,30,D0928,A,APW_ENG_20050114.1117,31,0.09927,0.3145,0.01,0.03333,6,3,0,2.23136,0.437631,0.329327,1.03402
7,18,31,D0928,A,APW_ENG_20050114.1117,30,0.05893,0.23,0,0,7,0,0,0.987152,0.0821931,-0.270866,0.987893
9,18,33,D0928,A,APW_ENG_20050114.1117,50,0.07655,0.1786,0,0,7,3,0,1.35838,1.72409,0.85339,0.992607
10,18,34,D0928,A,APW_ENG_20050114.1117,33,0.1069,0.3281,0.01038,0.03226,7,5,0,0.583478,0.561457,0.0196601,0.983144
11,18,35,D0928,A,APW_ENG_20050114.1117,24,0.09543,0.5139,0.01823,0.1029,7,2,0,1.93034,-0.14969,-0.292193,1.02314
12,18,36,D0928,A,APW_ENG_20050114.1117,43,0.1598,0.375,0.03582,0.08537,8,1,0,1.88131,1.87528,1.53918,1.02069
13,18,37,D0928,A,APW_ENG_20050114.1117,13,0.06137,0.4615,0.01253,0.1042,3,3,0,2.12225,-0.562458,-0.469304,1.03948
14,18,38,D0928,A,APW_ENG_20050114.1117,22,0.07175,0.3684,0.005223,0.02778,6,3,0,0.79379,-0.0168716,-0.30454,0.995803
15,18,39,D0928,A,APW_ENG_20050114.1117,18,0.06643,0.3611,0.01005,0.05882,3,3,0,1.93645,-0.438706,-0.475954,1.02678
16,18,40,D0928,A,APW_ENG_20050114.1117,30,0.1248,0.4537,0.02321,0.08654,8,0,0,1.01146,-0.133408,-0.340931,0.990605
17,18,41,D0928,A,APW_ENG_20050114.1117,32,0.06393,0.2155,0,0,8,2,0,1.20485,0.552759,-0.0381182,0.997853
0,18,42,D0928,A,NYT_ENG_20050115.0080,17,0.04114,0.25,0.008072,0.05,3,3,0,1.50644,-0.484016,0.0135096,1.03618
1,18,43,D0928,A,NYT_ENG_20050115.0080,35,0.1044,0.3106,0.00785,0.02344,8,3,0,0.896172,1.38772,0.82056,1.00386
2,18,44,D0928,A,NYT_ENG_20050115.0080,33,0.1404,0.4741,0.01565,0.05357,7,2,0,2.33685,0.314637,0.661944,1.04293
3,18,45,D0928,A,NYT_ENG_20050115.0080,15,0.01757,0.1167,0,0,0,0,0,0.358843,-1.38877,-1.2192,0.979317
4,18,46,D0928,A,NYT_ENG_20050115.0080,24,0.06388,0.2841,0.005273,0.02381,7,1,0,0.781847,0.219604,-0.224328,0.997511
6,18,48,D0928,A,NYT_ENG_20050115.0080,48,0.1782,0.3889,0.01,0.02273,7,2,0,1.25365,1.45068,0.816383,0.990019
7,18,49,D0928,A,NYT_ENG_20050115.0080,21,0.03556,0.1842,0,0,3,0,0,0.344106,-0.696224,-0.849637,0.97969
8,18,50,D0928,A,NYT_ENG_20050115.0080,52,0.1144,0.2394,0.002475,0.005435,9,3,0,0.639518,1.55057,0.57437,0.968626
10,18,52,D0928,A,NYT_ENG_20050115.0080,46,0.161,0.358,0.02082,0.04651,10,6,0,0.991192,1.87451,1.27941,0.993489
11,18,53,D0928,A,NYT_ENG_20050115.0080,23,0.08666,0.3864,0.005223,0.02381,4,1,0,0.695027,-0.198382,-0.488727,0.986896
12,18,54,D0928,A,NYT_ENG_20050115.0080,16,0.02279,0.15,0,0,1,0,0,0.38906,-1.06424,-1.21401,0.981683
13,18,55,D0928,A,NYT_ENG_20050115.0080,30,0.04343,0.1466,0,0,5,0,0,0.479775,0.15028,-0.385317,0.973324
14,18,56,D0928,A,NYT_ENG_20050115.0080,18,0.06405,0.3472,0,0,3,0,0,0.0481313,-0.934802,-1.13821,0.971825
15,18,57,D0928,A,NYT_ENG_20050115.0080,22,0.04318,0.2237,0.002525,0.01389,3,1,0,0.74965,-0.558211,-0.670185,0.98702
16,18,58,D0928,A,NYT_ENG_20050115.0080,19,0.04871,0.2969,0.005273,0.03333,2,0,0,0.632032,-1.20888,-1.23818,0.985816
17,18,59,D0928,A,NYT_ENG_20050115.0080,45,0.1127,0.2558,0.00802,0.01786,6,2,0,0.68422,0.287178,-0.326069,0.967272
0,38,60,D0928,A,NYT_ENG_20050118.0105,16,0.04066,0.25,0,0,5,0,0,0.486925,-0.558672,-0.0739265,1.00638
1,38,61,D0928,A,NYT_ENG_20050118.0105,23,0.09714,0.413,0.002747,0.01136,5,0,0,0.669672,-0.242836,-0.516255,0.992234
2,38,62,D0928,A,NYT_ENG_20050118.0105,23,0.03316,0.1548,0,0,5,4,0,0.289515,0.0288955,-0.431129,0.983544
3,38,63,D0928,A,NYT_ENG_20050118.0105,13,0.06647,0.5,0.005273,0.04167,4,0,0,0.448065,-1.29081,-1.16967,0.986288
5,38,65,D0928,A,NYT_ENG_20050118.0105,25,0.1024,0.4,0.02109,0.08333,5,4,0,1.51876,0.165947,0.12742,1.01463
6,38,66,D0928,A,NYT_ENG_20050118.0105,18,0.07707,0.4412,0.00495,0.03125,6,2,0,0.750413,-0.313781,-0.703635,0.994934
7,38,67,D0928,A,NYT_ENG_20050118.0105,21,0.03076,0.1579,0,0,6,2,0,0.618682,-0.277696,-0.61306,0.989128
8,38,68,D0928,A,NYT_ENG_20050118.0105,19,0.04348,0.2361,0.002747,0.01471,4,4,0,0.57741,-0.308402,-0.586588,0.990551
9,38,69,D0928,A,NYT_ENG_20050118.0105,26,0.0691,0.27,0,0,4,1,0,0.514147,-0.277677,-0.605965,0.977569
12,38,72,D0928,A,NYT_ENG_20050118.0105,20,0.08435,0.4125,0.02092,0.1053,4,6,0,1.20993,0.0699355,0.311243,1.01323
13,38,73,D0928,A,NYT_ENG_20050118.0105,37,0.1764,0.4662,0.04898,0.1319,9,4,0,2.15031,1.62945,0.94664,1.03338
14,38,74,D0928,A,NYT_ENG_20050118.0105,33,0.1785,0.5303,0.02033,0.0625,10,3,0,1.95246,0.890126,0.701922,1.02637
15,38,75,D0928,A,NYT_ENG_20050118.0105,23,0.08122,0.3636,0.01317,0.05952,6,1,0,1.19711,-0.383161,-0.507954,1.00595
17,38,77,D0928,A,NYT_ENG_20050118.0105,22,0.08959,0.3804,0.00802,0.03409,5,3,0,1.0321,0.108834,-0.316949,0.998429
19,38,79,D0928,A,NYT_ENG_20050118.0105,19,0.05877,0.3194,0.0129,0.07353,4,2,0,0.770567,-0.61887,-0.746725,0.993045
20,38,80,D0928,A,NYT_ENG_20050118.0105,10,0.02534,0.25,0,0,3,0,0,0.288374,-1.03412,-1.11559,0.982615
21,38,81,D0928,A,NYT_ENG_20050118.0105,15,0.04631,0.3214,0.005273,0.03846,3,0,0,0.569303,-1.16651,-1.11042,0.984563
22,38,82,D0928,A,NYT_ENG_20050118.0105,17,0.03571,0.2059,0,0,3,0,0,0.810502,-0.426287,-0.543478,0.999358
23,38,83,D0928,A,NYT_ENG_20050118.0105,10,0.04855,0.475,0,0,2,0,0,0.844172,-1.1204,-1.0337,0.998789
24,38,84,D0928,A,NYT_ENG_20050118.0105,10,0.01745,0.175,0,0,2,2,0,0.338839,-0.833384,-1.07882,0.989768
25,38,85,D0928,A,NYT_ENG_20050118.0105,8,0.04093,0.5,0,0,2,2,0,0.81239,-1.04228,-1.00549,1.0043
26,38,86,D0928,A,NYT_ENG_20050118.0105,23,0.0513,0.2632,0,0,6,1,0,0.676523,-0.260211,-0.672265,0.982846
27,38,87,D0928,A,NYT_ENG_20050118.0105,25,0.08449,0.3587,0.002747,0.01136,3,1,0,0.701946,-0.69661,-0.671768,0.981345
28,38,88,D0928,A,NYT_ENG_20050118.0105,20,0.05095,0.25,0.002525,0.01316,5,5,0,1.07394,0.219287,-0.0270823,1.00947
29,38,89,D0928,A,NYT_ENG_20050118.0105,16,0.06105,0.375,0,0,4,1,0,0.596764,-0.875353,-1.01137,0.988601
30,38,90,D0928,A,NYT_ENG_20050118.0105,16,0.02027,0.1333,0,0,3,1,0,0.406302,-0.988854,-1.16987,0.978381
31,38,91,D0928,A,NYT_ENG_20050118.0105,21,0.04355,0.2237,0.002475,0.01389,4,1,0,0.315533,-0.667555,-0.834686,0.974137
32,38,92,D0928,A,NYT_ENG_20050118.0105,14,0.02311,0.1731,0.002747,0.02083,3,0,0,0.383082,-0.63721,-0.859916,0.986289
33,38,93,D0928,A,NYT_ENG_20050118.0105,27,0.07927,0.2981,0,0,6,5,0,0.467734,0.824044,0.385017,0.982785
34,38,94,D0928,A,NYT_ENG_20050118.0105,20,0.07644,0.375,0,0,5,0,0,0.576041,-0.0566908,-0.265463,0.994064
35,38,95,D0928,A,NYT_ENG_20050118.0105,8,0.01267,0.1562,0,0,1,0,0,0.30634,-1.38134,-1.34025,0.981902
0,15,98,D0928,A,APW_ENG_20050118.1133,31,0.1633,0.5161,0.03338,0.1083,6,4,0,2.13571,1.26575,2.0628,1.05744
1,15,99,D0928,A,APW_ENG_20050118.1133,25,0.11,0.43,0.02355,0.09375,5,7,0,2.44238,0.813355,0.865929,1.05885
2,15,100,D0928,A,APW_ENG_20050118.1133,40,0.1373,0.3462,0.01533,0.03947,10,4,0,1.93823,1.59552,1.17704,1.02615
3,15,101,D0928,A,APW_ENG_20050118.1133,37,0.1374,0.3971,0.03622,0.1061,7,2,0,1.8755,0.786015,0.687594,1.02035
4,15,102,D0928,A,APW_ENG_20050118.1133,9,0.03301,0.3611,0.002475,0.03125,2,0,0,0.805442,-1.3379,-1.25258,0.999959
5,15,103,D0928,A,APW_ENG_20050118.1133,24,0.09543,0.5139,0.01823,0.1029,7,2,0,1.93034,-0.14969,-0.292193,1.02393
6,15,104,D0928,A,APW_ENG_20050118.1133,17,0.08152,0.4706,0.01805,0.1094,5,0,0,0.802065,-1.17598,-1.20853,0.991968
7,15,105,D0928,A,APW_ENG_20050118.1133,24,0.07867,0.3523,0.005001,0.02381,7,0,0,1.01797,-0.394146,-0.688266,0.996676
8,15,106,D0928,A,APW_ENG_20050118.1133,44,0.206,0.4709,0.05137,0.119,7,3,0,2.49007,1.90251,1.74306,1.0397
9,15,107,D0928,A,APW_ENG_20050118.1133,13,0.06137,0.4615,0.01253,0.1042,3,3,0,2.12225,-0.562458,-0.469304,1.03983
10,15,108,D0928,A,APW_ENG_20050118.1133,16,0.06153,0.4,0.01045,0.07143,5,0,0,0.560284,-0.639892,-0.742366,0.990361
11,15,109,D0928,A,APW_ENG_20050118.1133,18,0.06643,0.3611,0.01005,0.05882,3,3,0,1.93645,-0.438706,-0.475954,1.02707
12,15,110,D0928,A,APW_ENG_20050118.1133,32,0.06393,0.2155,0,0,8,1,0,1.20485,0.552759,-0.0381182,0.998189
14,15,112,D0928,A,APW_ENG_20050118.1133,11,0.02811,0.275,0,0,1,6,0,0.442146,-1.00592,-1.1243,0.984464
0,23,113,D0928,A,NYT_ENG_20050125.0248,23,0.07685,0.3261,0.002525,0.01136,7,2,0,0.774417,0.549513,1.22396,1.02053
1,23,114,D0928,A,NYT_ENG_20050125.0248,18,0.07925,0.4306,0.0234,0.1324,2,9,0,1.8625,0.0359945,-0.0796425,1.04207
2,23,115,D0928,A,NYT_ENG_20050125.0248,11,0.04838,0.4318,0.0078,0.075,1,5,0,0.745625,-0.772442,-0.901916,1.00235
3,23,116,D0928,A,NYT_ENG_20050125.0248,14,0.051,0.3571,0.002475,0.01923,5,1,0,0.286775,-0.339436,-0.697545,0.987449
6,23,119,D0928,A,NYT_ENG_20050125.0248,25,0.06143,0.25,0,0,9,0,0,0.382772,0.120043,-0.438288,0.98275
7,23,120,D0928,A,NYT_ENG_20050125.0248,27,0.05658,0.2037,0,0,7,4,0,0.573302,0.309979,-0.336289,0.98236
8,23,121,D0928,A,NYT_ENG_20050125.0248,42,0.1074,0.2625,0,0,10,4,0,0.0995509,1.30856,0.341353,0.965799
9,23,122,D0928,A,NYT_ENG_20050125.0248,13,0.01022,0.09091,0,0,5,0,0,0.294406,-0.675909,-0.80401,0.986984
10,23,123,D0928,A,NYT_ENG_20050125.0248,23,0.04313,0.1848,0,0,5,1,0,0.186168,0.355577,-0.382579,0.973885
11,23,124,D0928,A,NYT_ENG_20050125.0248,12,0.03828,0.3409,0,0,2,0,0,0.781075,-1.35343,-1.21834,0.997929
12,23,125,D0928,A,NYT_ENG_20050125.0248,48,0.1635,0.3556,0.0385,0.08523,10,13,0,1.90063,2.5945,1.62429,1.01959
13,23,126,D0928,A,NYT_ENG_20050125.0248,31,0.1051,0.3534,0.007698,0.02679,8,3,0,0.463782,0.165484,-0.264094,0.977783
14,23,127,D0928,A,NYT_ENG_20050125.0248,23,0.04088,0.1739,0.005053,0.02273,6,4,0,0.464202,0.283745,-0.252066,0.985662
15,23,128,D0928,A,NYT_ENG_20050125.0248,26,0.06132,0.2609,0.002747,0.01136,12,0,0,0.377673,0.511995,-0.205325,0.976945
16,23,129,D0928,A,NYT_ENG_20050125.0248,27,0.0717,0.2692,0,0,5,0,0,0.475844,-0.12938,-0.483968,0.981262
17,23,130,D0928,A,NYT_ENG_20050125.0248,42,0.1553,0.4013,0.01812,0.0473,11,1,0,1.5076,1.45823,1.00372,1.0073
18,23,131,D0928,A,NYT_ENG_20050125.0248,26,0.08598,0.3269,0.0178,0.07,6,2,0,0.900368,0.373188,-0.307453,0.994201
19,23,132,D0928,A,NYT_ENG_20050125.0248,16,0.0717,0.4375,0.002747,0.01667,6,0,0,0.722781,-0.652656,-0.837264,0.989151
20,23,133,D0928,A,NYT_ENG_20050125.0248,10,0.02561,0.25,0,0,3,0,0,0.407746,-1.04977,-1.11351,0.988633
21,23,134,D0928,A,NYT_ENG_20050125.0248,18,0.05371,0.3088,0,0,2,1,0,0.133002,-0.936166,-1.13901,0.969595
22,23,135,D0928,A,NYT_ENG_20050125.0248,8,0.01517,0.1875,0,0,0,5,0,0.0273561,-1.19166,-1.28863,0.979579
0,14,136,D0928,A,NYT_ENG_20050126.0293,34,0.1656,0.4924,0.03323,0.1016,7,6,0,2.06445,0.980713,1.72897,1.05137
1,14,137,D0928,A,NYT_ENG_20050126.0293,42,0.2323,0.5987,0.09336,0.2432,12,1,0,1.596,1.21456,0.732671,1.01371
2,14,138,D0928,A,NYT_ENG_20050126.0293,55,0.1792,0.3571,0.02312,0.04688,12,10,0,1.58709,2.03384,1.59257,1.00601
3,14,139,D0928,A,NYT_ENG_20050126.0293,11,0.02566,0.25,0,0,1,2,0,1.43662,-1.35982,-1.19397,1.01244
4,14,140,D0928,A,NYT_ENG_20050126.0293,50,0.1835,0.383,0.03053,0.06522,11,2,0,1.93576,1.85545,1.11832,1.01414
5,14,141,D0928,A,NYT_ENG_20050126.0293,8,0.03311,0.4062,0,0,3,0,0,0.560023,-1.41912,-1.34883,0.995667
7,14,143,D0928,A,NYT_ENG_20050126.0293,12,0.05865,0.4792,0.01538,0.1364,3,2,0,1.79946,-0.959392,-0.714444,1.02855
8,14,144,D0928,A,NYT_ENG_20050126.0293,17,0.05867,0.3382,0.01005,0.0625,2,3,0,1.74449,-0.451987,-0.657612,1.02211
9,14,145,D0928,A,NYT_ENG_20050126.0293,32,0.09437,0.2984,0.007426,0.025,5,0,0,1.14935,0.0324465,-0.427896,0.991397
10,14,146,D0928,A,NYT_ENG_20050126.0293,16,0.03338,0.2321,0,0,3,0,0,0.651555,-1.07239,-1.21878,0.985997
11,14,147,D0928,A,NYT_ENG_20050126.0293,17,0.06665,0.4062,0.005273,0.03333,3,1,0,0.37328,-0.413233,-0.742147,0.980304
12,14,148,D0928,A,NYT_ENG_20050126.0293,47,0.1505,0.3207,0.02038,0.04444,10,0,0,0.605725,0.981085,-0.0162873,0.966598
13,14,149,D0928,A,NYT_ENG_20050126.0293,25,0.06403,0.2717,0.002475,0.01136,7,1,0,0.457142,0.237094,-0.361732,0.981501
0,20,150,D0928,A,LTW_ENG_20050127.0006,28,0.1175,0.4107,0.0408,0.1481,3,4,0,1.47666,0.834177,1.55735,1.03637
1,20,151,D0928,A,LTW_ENG_20050127.0006,52,0.1508,0.295,0.0286,0.05612,11,8,0,1.71779,3.23103,2.65028,1.02445
2,20,152,D0928,A,LTW_ENG_20050127.0006,21,0.03003,0.1667,0.005001,0.02941,2,1,0,0.41046,-0.961307,-1.09905,0.982207
3,20,153,D0928,A,LTW_ENG_20050127.0006,12,0.02826,0.25,0,0,0,0,0,0.829439,-1.44446,-1.18252,0.994363
4,20,154,D0928,A,LTW_ENG_20050127.0006,21,0.1221,0.5714,0.04096,0.2,4,3,0,2.04868,0.0262545,-0.163696,1.03936
5,20,155,D0928,A,LTW_ENG_20050127.0006,25,0.0509,0.2174,0,0,7,3,0,0.405713,0.269985,-0.372167,0.98211
6,20,156,D0928,A,LTW_ENG_20050127.0006,24,0.06905,0.2935,0.005223,0.02273,6,1,0,0.258914,0.188592,-0.343956,0.975498
7,20,157,D0928,A,LTW_ENG_20050127.0006,11,0.02044,0.1818,0.002475,0.025,3,2,0,0.331781,-0.7972,-1.05763,0.987741
8,20,158,D0928,A,LTW_ENG_20050127.0006,15,0.02017,0.1538,0,0,1,1,0,0.237568,-1.05734,-1.20997,0.981633
9,20,159,D0928,A,LTW_ENG_20050127.0006,15,0.004902,0.03571,0,0,2,0,0,0.152701,-1.02068,-1.12797,0.974347
10,20,160,D0928,A,LTW_ENG_20050127.0006,8,0.01022,0.1429,0,0,1,0,0,0.188944,-1.58733,-1.52033,0.978586
11,20,161,D0928,A,LTW_ENG_20050127.0006,37,0.1816,0.5221,0.02345,0.06818,11,3,0,2.30991,1.39701,1.29238,1.04039
12,20,162,D0928,A,LTW_ENG_20050127.0006,18,0.05576,0.3438,0.01778,0.1167,3,0,0,0.569542,-1.12611,-1.25024,0.984131
13,20,163,D0928,A,LTW_ENG_20050127.0006,10,0.02549,0.25,0,0,4,1,0,0.301313,-1.08178,-1.06902,0.987144
14,20,164,D0928,A,LTW_ENG_20050127.0006,28,0.1093,0.43,0.01758,0.07292,8,0,0,1.07978,-0.182089,-0.140402,0.994566
15,20,165,D0928,A,LTW_ENG_20050127.0006,31,0.1254,0.4083,0.03355,0.1121,6,4,0,1.5119,0.875642,0.184649,1.00912
16,20,166,D0928,A,LTW_ENG_20050127.0006,21,0.08384,0.3929,0.01238,0.0625,6,1,0,0.929848,-0.246917,-0.355924,0.995588
17,20,167,D0928,A,LTW_ENG_20050127.0006,25,0.07345,0.3021,0.0101,0.04348,4,3,0,0.96551,0.163374,-0.361788,0.998032
18,20,168,D0928,A,LTW_ENG_20050127.0006,11,0.05365,0.4773,0.01043,0.1,3,0,0,0.608704,-1.13658,-1.18338,0.989785
19,20,169,D0928,A,LTW_ENG_20050127.0006,25,0.08171,0.32,0.002747,0.01042,3,2,0,0.293658,0.172699,-0.399508,0.976915
0,28,170,D0928,A,NYT_ENG_20050127.0254,39,0.1791,0.4605,0.02796,0.07432,9,9,0,1.98421,1.62175,2.47974,1.05138
1,28,171,D0928,A,NYT_ENG_20050127.0254,25,0.1735,0.68,0.08786,0.3542,8,0,1,1.07756,-0.146556,-0.301775,1.00659
3,28,173,D0928,A,NYT_ENG_20050127.0254,35,0.1167,0.371,0.01268,0.04167,9,3,0,0.982639,0.460971,-0.0104304,0.993883
4,28,174,D0928,A,NYT_ENG_20050127.0254,15,0.02321,0.1731,0,0,1,2,0,0.290052,-0.919813,-1.02596,0.981358
5,28,175,D0928,A,NYT_ENG_20050127.0254,25,0.05345,0.25,0,0,4,3,0,0.75521,-0.085088,-0.459762,0.991929
6,28,176,D0928,A,NYT_ENG_20050127.0254,22,0.06638,0.325,0.007798,0.03947,3,3,0,1.07913,0.195395,-0.278511,1.00046
7,28,177,D0928,A,NYT_ENG_20050127.0254,21,0.0743,0.3816,0,0,5,1,0,0.617869,-0.570305,-0.834127,0.983134
8,28,178,D0928,A,NYT_ENG_20050127.0254,34,0.1301,0.375,0.0257,0.07576,8,0,0,0.804978,-0.219065,-0.415128,0.98435
9,28,179,D0928,A,NYT_ENG_20050127.0254,30,0.08901,0.3125,0.002577,0.009259,2,5,0,1.35274,0.772356,0.164565,1.0048
10,28,180,D0928,A,NYT_ENG_20050127.0254,22,0.1296,0.6375,0.0306,0.1579,5,1,0,1.55814,-0.55634,-0.401326,1.01531
11,28,181,D0928,A,NYT_ENG_20050127.0254,31,0.1325,0.4333,0.007578,0.02586,5,3,0,1.34117,0.169776,-0.162246,1.0005
12,28,182,D0928,A,NYT_ENG_20050127.0254,39,0.1329,0.3714,0.02043,0.05882,6,2,0,1.72738,0.199393,-0.00948205,1.00337
13,28,183,D0928,A,NYT_ENG_20050127.0254,22,0.07122,0.3182,0,0,7,0,0,0.662497,-0.595213,-0.858572,0.988345
14,28,184,D0928,A,NYT_ENG_20050127.0254,34,0.1119,0.3438,0.03065,0.09677,6,0,0,1.50713,0.11037,-0.392826,0.999063
15,28,185,D0928,A,NYT_ENG_20050127.0254,22,0.04828,0.2375,0.002577,0.01316,4,8,0,0.896568,0.0658568,-0.383925,1.00226
16,28,186,D0928,A,NYT_ENG_20050127.0254,24,0.1025,0.4348,0.0106,0.04545,6,0,0,0.500725,-0.67254,-0.919822,0.979602
18,28,188,D0928,A,NYT_ENG_20050127.0254,8,0.01022,0.1429,0,0,2,1,0,0.388502,-1.24961,-1.32256,0.9908
19,28,189,D0928,A,NYT_ENG_20050127.0254,37,0.0566,0.1618,0,0,8,2,0,0.84326,1.0906,0.293399,0.987442
20,28,190,D0928,A,NYT_ENG_20050127.0254,21,0.07879,0.4079,0.01253,0.06944,4,0,0,1.08402,-0.632323,-0.77905,0.99783
21,28,191,D0928,A,NYT_ENG_20050127.0254,40,0.1556,0.4013,0.01822,0.0473,12,1,0,0.820098,1.13742,0.471406,0.985476
22,28,192,D0928,A,NYT_ENG_20050127.0254,25,0.1323,0.52,0.02023,0.08333,5,2,0,1.39654,-0.207671,-0.424313,1.00261
23,28,193,D0928,A,NYT_ENG_20050127.0254,16,0.04636,0.3,0.002747,0.01786,2,1,0,0.369314,-0.921084,-1.13018,0.977664
24,28,194,D0928,A,NYT_ENG_20050127.0254,21,0.07639,0.3571,0.005001,0.025,4,0,0,0.318979,-0.802688,-0.984256,0.972734
25,28,195,D0928,A,NYT_ENG_20050127.0254,17,0.04088,0.25,0,0,3,0,0,0.214763,-1.09995,-1.23492,0.971809
26,28,196,D0928,A,NYT_ENG_20050127.0254,17,0.06143,0.375,0.002525,0.01667,3,1,0,0.584767,-0.798476,-0.809262,0.988611
27,28,197,D0928,A,NYT_ENG_20050127.0254,12,0.01267,0.1136,0,0,3,0,0,0.189885,-0.996025,-1.09355,0.977203
0,10,0,D0929,A,XIN_ENG_20050919.0201,22,0.1126,0.5114,0.03288,0.1548,5,4,0,1.02322,0.154728,0.761594,1.01551
1,10,1,D0929,A,XIN_ENG_20050919.0201,22,0.08758,0.4167,0.01015,0.05,6,2,0,0.596115,-0.214641,-0.308914,0.989346
2,10,2,D0929,A,XIN_ENG_20050919.0201,37,0.18,0.5143,0.07328,0.2132,7,6,1,1.40725,0.956008,0.68444,1.00742
3,10,3,D0929,A,XIN_ENG_20050919.0201,22,0.1051,0.5,0.04298,0.2125,5,6,1,0.884419,-0.0434304,0.199197,0.996231
