group,set,method,scorer,r,cost,len,rouge1_P,rouge1_R,rouge2_P,rouge2_R,idxs
d31050,,greedy1,hm,0.3,104,4,0.4350,0.4051,0.1313,0.1217,48:76:137:38
d31050,,greedy1,R1,0.3,101,3,0.4444,0.4101,0.0867,0.0794,76:99:47
d31050,,greedy1,R2,0.3,102,4,0.3980,0.3628,0.1392,0.1263,48:159:36:116
d31050,,greedy1,am,0.4,103,3,0.4257,0.3997,0.1150,0.1073,76:6:48
d31050,,greedy1,hm,0.4,102,5,0.4260,0.3891,0.1392,0.1264,48:159:36:47:32
d31050,,greedy1,R1,0.4,97,3,0.4531,0.4049,0.0737,0.0650,76:99:229
d31050,,greedy1,R2,0.4,90,4,0.4195,0.3405,0.1512,0.1216,48:159:36:7
d31050,,greedy1,am,0.5,102,4,0.4703,0.4414,0.1250,0.1155,76:48:229:36
d31050,,greedy1,hm,0.5,82,4,0.4494,0.3307,0.1603,0.1168,48:159:36:147
d31050,,greedy1,R1,0.5,97,3,0.4531,0.4049,0.0737,0.0650,76:99:229
d31050,,greedy1,R2,0.5,82,4,0.4494,0.3307,0.1603,0.1168,48:159:36:147
d31050,,greedy1,am,0.6,102,4,0.4703,0.4414,0.1250,0.1155,76:48:229:36
d31050,,greedy1,hm,0.6,98,4,0.4427,0.3949,0.1474,0.1296,48:195:36:76
d31050,,greedy1,R1,0.6,102,4,0.4703,0.4414,0.1250,0.1155,76:229:48:36
d31050,,greedy1,R2,0.6,91,4,0.4472,0.3741,0.1573,0.1297,48:168:36:76
d31050,,greedy1,am,0.8,60,3,0.5043,0.2727,0.1842,0.0978,195:36:48
d31050,,greedy1,hm,0.8,53,3,0.4712,0.2284,0.1912,0.0909,168:48:36
d31050,,greedy1,R1,0.8,60,2,0.5333,0.2975,0.0890,0.0484,76:229
d31050,,greedy1,R2,0.8,53,3,0.4712,0.2284,0.1912,0.0909,168:48:36
d30027,,greedy1,am,0,101,2,0.3157,0.3054,0.0459,0.0448,142:261
d30027,,greedy1,hm,0,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,R1,0,101,2,0.3157,0.3054,0.0459,0.0448,142:261
d30027,,greedy1,R2,0,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,am,0.1,101,2,0.3157,0.3054,0.0459,0.0448,142:261
d30027,,greedy1,hm,0.1,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,R1,0.1,101,2,0.3157,0.3054,0.0459,0.0448,142:261
d30027,,greedy1,R2,0.1,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,am,0.2,101,2,0.3157,0.3054,0.0459,0.0448,142:261
d30027,,greedy1,hm,0.2,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,R1,0.2,101,2,0.3157,0.3054,0.0459,0.0448,142:261
d30027,,greedy1,R2,0.2,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,am,0.3,101,2,0.3157,0.3054,0.0459,0.0448,142:261
d30027,,greedy1,hm,0.3,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,R1,0.3,104,4,0.3529,0.3520,0.0396,0.0385,304:278:288:138
d30027,,greedy1,R2,0.3,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,am,0.4,99,3,0.3359,0.3151,0.0605,0.0569,142:303:312
d30027,,greedy1,hm,0.4,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,R1,0.4,104,4,0.3529,0.3520,0.0396,0.0385,304:278:288:138
d30027,,greedy1,R2,0.4,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,am,0.5,99,3,0.3359,0.3151,0.0605,0.0569,142:303:312
d30027,,greedy1,hm,0.5,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,R1,0.5,99,4,0.3724,0.3557,0.0412,0.0382,304:278:312:282
d30027,,greedy1,R2,0.5,101,3,0.3170,0.3006,0.0677,0.0649,303:142:308
d30027,,greedy1,am,0.6,100,4,0.3724,0.3484,0.0632,0.0583,303:264:278:138
d30027,,greedy1,hm,0.6,97,4,0.3333,0.3016,0.0734,0.0665,303:264:308:243
d30027,,greedy1,R1,0.6,99,4,0.3724,0.3557,0.0412,0.0382,304:278:312:282
d30027,,greedy1,R2,0.6,93,4,0.3239,0.2799,0.0747,0.0652,303:308:264:120
d30027,,greedy1,am,0.8,53,2,0.4461,0.2219,0.0650,0.0313,278:264
d30027,,greedy1,hm,0.8,74,3,0.3592,0.2496,0.0786,0.0550,303:264:308
d30027,,greedy1,R1,0.8,38,1,0.4539,0.1694,0.0270,0.0098,304
d30027,,greedy1,R2,0.8,74,3,0.3592,0.2496,0.0786,0.0550,303:308:264
d31001,,greedy1,am,0,103,3,0.4056,0.3686,0.1237,0.1122,96:97:102
d31001,,greedy1,hm,0,101,3,0.3974,0.3491,0.1516,0.1324,36:97:148
d31001,,greedy1,R1,0,102,2,0.3989,0.3486,0.0860,0.0751,96:212
d31001,,greedy1,R2,0,97,3,0.4213,0.3468,0.1619,0.1324,36:97:103
d31001,,greedy1,am,0.1,103,3,0.4056,0.3686,0.1237,0.1122,96:97:102
d31001,,greedy1,hm,0.1,97,3,0.4213,0.3468,0.1619,0.1324,36:97:103
d31001,,greedy1,R1,0.1,102,2,0.3989,0.3486,0.0860,0.0751,96:212
d31001,,greedy1,R2,0.1,97,3,0.4213,0.3468,0.1619,0.1324,36:97:103
d31001,,greedy1,am,0.2,103,3,0.4056,0.3686,0.1237,0.1122,96:97:102
d31001,,greedy1,hm,0.2,97,3,0.4213,0.3468,0.1619,0.1324,36:97:103
d31001,,greedy1,R1,0.2,102,2,0.3989,0.3486,0.0860,0.0751,96:212
d31001,,greedy1,R2,0.2,97,3,0.4213,0.3468,0.1619,0.1324,36:97:103
d31001,,greedy1,am,0.3,98,3,0.4447,0.3927,0.1622,0.1427,97:1:226
d31001,,greedy1,hm,0.3,98,3,0.4447,0.3927,0.1622,0.1427,1:97:226
d31001,,greedy1,R1,0.3,102,2,0.3989,0.3486,0.0860,0.0751,96:212
d31001,,greedy1,R2,0.3,97,3,0.4213,0.3468,0.1619,0.1324,36:97:103
d31001,,greedy1,am,0.4,98,3,0.4447,0.3927,0.1622,0.1427,1:97:226
d31001,,greedy1,hm,0.4,98,3,0.4447,0.3927,0.1622,0.1427,1:97:226
d31001,,greedy1,R1,0.4,104,3,0.4200,0.3907,0.1061,0.0987,96:226:190
d31001,,greedy1,R2,0.4,98,3,0.4447,0.3927,0.1622,0.1427,1:97:226
d31001,,greedy1,am,0.5,98,3,0.4447,0.3927,0.1622,0.1427,1:97:226
d31001,,greedy1,hm,0.5,100,5,0.4763,0.4197,0.1755,0.1543,1:110:21:103:13
d31001,,greedy1,R1,0.5,98,3,0.4447,0.3927,0.1622,0.1427,97:1:226
d31001,,greedy1,R2,0.5,102,5,0.4536,0.4075,0.1745,0.1567,1:110:21:103:136
d31001,,greedy1,am,0.6,92,5,0.4972,0.4108,0.1733,0.1427,1:110:226:137:103
d31001,,greedy1,hm,0.6,79,4,0.5169,0.3548,0.1986,0.1355,1:110:21:103
d31001,,greedy1,R1,0.6,93,4,0.4973,0.4201,0.1389,0.1174,1:226:58:190
d31001,,greedy1,R2,0.6,79,4,0.5169,0.3548,0.1986,0.1355,1:110:21:103
d31001,,greedy1,am,0.8,36,2,0.6181,0.2067,0.2143,0.0703,117:110
d31001,,greedy1,hm,0.8,21,1,0.6429,0.1254,0.2750,0.0517,117
d31001,,greedy1,R1,0.8,36,2,0.6181,0.2067,0.2143,0.0703,110:117
d31001,,greedy1,R2,0.8,21,1,0.6429,0.1254,0.2750,0.0517,117
d30036,,greedy1,am,0,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,hm,0,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,R1,0,102,3,0.4766,0.4261,0.1474,0.1316,274:54:100
d30036,,greedy1,R2,0,104,4,0.4375,0.4093,0.1742,0.1661,212:136:16:120
d30036,,greedy1,am,0.1,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,hm,0.1,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,R1,0.1,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,R2,0.1,104,4,0.4375,0.4093,0.1742,0.1661,212:136:16:120
d30036,,greedy1,am,0.2,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,hm,0.2,104,5,0.5150,0.4808,0.2045,0.1921,212:16:100:213:201
d30036,,greedy1,R1,0.2,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,R2,0.2,103,4,0.4464,0.4093,0.1778,0.1659,212:16:136:176
d30036,,greedy1,am,0.3,101,5,0.5335,0.4837,0.2031,0.1859,212:16:100:213:316
d30036,,greedy1,hm,0.3,104,5,0.5150,0.4808,0.2045,0.1921,212:16:100:213:201
d30036,,greedy1,R1,0.3,104,4,0.4923,0.4506,0.1727,0.1595,212:54:100:176
d30036,,greedy1,R2,0.3,104,5,0.5150,0.4808,0.2045,0.1921,212:16:100:213:201
d30036,,greedy1,am,0.4,101,5,0.5335,0.4837,0.2031,0.1859,212:16:100:213:316
d30036,,greedy1,hm,0.4,104,5,0.5150,0.4808,0.2045,0.1921,212:16:100:213:201
d30036,,greedy1,R1,0.4,103,4,0.5175,0.4840,0.1742,0.1649,212:16:230:213
d30036,,greedy1,R2,0.4,104,5,0.5150,0.4808,0.2045,0.1921,212:16:100:213:201
d30036,,greedy1,am,0.5,101,5,0.5335,0.4837,0.2031,0.1859,212:16:100:213:316
d30036,,greedy1,hm,0.5,104,5,0.5150,0.4808,0.2045,0.1921,212:16:100:213:201
d30036,,greedy1,R1,0.5,101,5,0.5227,0.4846,0.1735,0.1627,212:16:225:245:213
d30036,,greedy1,R2,0.5,104,5,0.5150,0.4808,0.2045,0.1921,212:16:100:213:201
d30036,,greedy1,am,0.6,88,4,0.5685,0.4465,0.2229,0.1764,16:212:213:228
d30036,,greedy1,hm,0.6,89,4,0.5618,0.4465,0.2232,0.1788,16:212:213:100
d30036,,greedy1,R1,0.6,86,4,0.5559,0.4425,0.1726,0.1392,16:212:225:245
d30036,,greedy1,R2,0.6,89,4,0.5618,0.4465,0.2202,0.1764,212:16:100:213
d30036,,greedy1,am,0.8,17,1,0.7794,0.1239,0.3125,0.0479,16
d30036,,greedy1,hm,0.8,17,1,0.7794,0.1239,0.3125,0.0479,16
d30036,,greedy1,R1,0.8,32,2,0.7109,0.2126,0.2177,0.0644,16:225
d30036,,greedy1,R2,0.8,17,1,0.7794,0.1239,0.3125,0.0479,16
d30042,,greedy1,am,0,101,3,0.4706,0.4231,0.1460,0.1314,16:28:43
d30042,,greedy1,hm,0,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,R1,0,104,3,0.4688,0.4298,0.1286,0.1175,16:28:138
d30042,,greedy1,R2,0,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,am,0.1,101,3,0.4706,0.4231,0.1460,0.1314,16:28:43
d30042,,greedy1,hm,0.1,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,R1,0.1,104,3,0.4688,0.4298,0.1286,0.1175,16:28:138
d30042,,greedy1,R2,0.1,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,am,0.2,102,4,0.5425,0.4779,0.1843,0.1617,105:140:94:83
d30042,,greedy1,hm,0.2,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,R1,0.2,104,3,0.4688,0.4298,0.1286,0.1175,16:28:138
d30042,,greedy1,R2,0.2,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,am,0.3,102,4,0.5425,0.4779,0.1843,0.1617,105:140:94:83
d30042,,greedy1,hm,0.3,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,R1,0.3,104,3,0.4688,0.4298,0.1286,0.1175,28:16:138
d30042,,greedy1,R2,0.3,99,4,0.5339,0.4517,0.2079,0.1758,105:94:93:24
d30042,,greedy1,am,0.4,102,4,0.5425,0.4779,0.1843,0.1617,105:140:94:83
d30042,,greedy1,hm,0.4,99,4,0.5339,0.4517,0.2079,0.1758,105:94:93:24
d30042,,greedy1,R1,0.4,103,4,0.4806,0.4359,0.1250,0.1127,28:16:83:21
d30042,,greedy1,R2,0.4,99,4,0.5339,0.4517,0.2184,0.1846,105:93:94:24
d30042,,greedy1,am,0.5,102,4,0.5425,0.4779,0.1843,0.1617,105:140:94:83
d30042,,greedy1,hm,0.5,99,4,0.5339,0.4517,0.2184,0.1846,105:93:94:24
d30042,,greedy1,R1,0.5,102,4,0.5425,0.4779,0.1843,0.1617,105:140:94:83
d30042,,greedy1,R2,0.5,99,4,0.5339,0.4517,0.2184,0.1846,105:93:94:24
d30042,,greedy1,am,0.6,102,4,0.5425,0.4779,0.1843,0.1617,105:94:140:83
d30042,,greedy1,hm,0.6,89,4,0.5603,0.4291,0.2267,0.1723,105:93:94:126
d30042,,greedy1,R1,0.6,102,4,0.5425,0.4779,0.1843,0.1617,105:140:94:83
d30042,,greedy1,R2,0.6,77,3,0.5700,0.3768,0.2432,0.1595,105:93:94
d30042,,greedy1,am,0.8,55,3,0.6364,0.3085,0.2407,0.1150,105:93:83
d30042,,greedy1,hm,0.8,29,1,0.6810,0.1740,0.3125,0.0774,105
d30042,,greedy1,R1,0.8,55,3,0.6364,0.3085,0.2315,0.1106,105:83:93
d30042,,greedy1,R2,0.8,29,1,0.6810,0.1740,0.3125,0.0774,105
d31013,,greedy1,am,0,103,3,0.4617,0.4083,0.1469,0.1304,438:449:189
d31013,,greedy1,hm,0,103,3,0.4617,0.4083,0.1469,0.1304,438:449:189
d31013,,greedy1,R1,0,102,2,0.4541,0.4011,0.1057,0.0938,438:196
d31013,,greedy1,R2,0,103,3,0.4617,0.4083,0.1469,0.1304,438:449:189
d31013,,greedy1,am,0.1,103,3,0.4617,0.4083,0.1469,0.1304,438:449:189
d31013,,greedy1,hm,0.1,103,3,0.4617,0.4083,0.1469,0.1304,438:449:189
d31013,,greedy1,R1,0.1,102,2,0.4541,0.4011,0.1057,0.0938,438:196
d31013,,greedy1,R2,0.1,103,3,0.4617,0.4083,0.1469,0.1304,438:449:189
d31013,,greedy1,am,0.2,99,3,0.5079,0.4357,0.1516,0.1307,438:67:210
d31013,,greedy1,hm,0.2,104,4,0.4949,0.4379,0.1649,0.1464,438:67:28:189
d31013,,greedy1,R1,0.2,98,2,0.4707,0.3987,0.1156,0.0983,438:112
d31013,,greedy1,R2,0.2,104,4,0.4949,0.4379,0.1649,0.1464,438:67:28:189
d31013,,greedy1,am,0.3,103,4,0.4975,0.4443,0.1582,0.1417,438:67:459:189
d31013,,greedy1,hm,0.3,104,4,0.4949,0.4379,0.1649,0.1464,438:67:28:189
d31013,,greedy1,R1,0.3,97,3,0.5188,0.4352,0.1495,0.1259,438:67:48
d31013,,greedy1,R2,0.3,104,4,0.4949,0.4379,0.1649,0.1464,438:67:28:189
d31013,,greedy1,am,0.4,103,4,0.4975,0.4443,0.1582,0.1417,438:67:459:189
d31013,,greedy1,hm,0.4,104,4,0.4949,0.4379,0.1649,0.1464,438:67:28:189
d31013,,greedy1,R1,0.4,97,3,0.5188,0.4352,0.1495,0.1259,438:67:48
d31013,,greedy1,R2,0.4,104,4,0.4949,0.4379,0.1649,0.1464,438:67:28:189
d31013,,greedy1,am,0.5,103,4,0.4975,0.4443,0.1582,0.1417,438:67:459:189
d31013,,greedy1,hm,0.5,103,4,0.4974,0.4401,0.1649,0.1466,438:67:452:14
d31013,,greedy1,R1,0.5,95,3,0.5247,0.4309,0.1500,0.1236,438:67:401
d31013,,greedy1,R2,0.5,103,4,0.4974,0.4401,0.1649,0.1466,438:67:452:14
d31013,,greedy1,am,0.6,99,4,0.5293,0.4489,0.1532,0.1305,438:67:14:3
d31013,,greedy1,hm,0.6,103,4,0.4974,0.4401,0.1649,0.1466,438:67:452:14
d31013,,greedy1,R1,0.6,99,4,0.5293,0.4489,0.1532,0.1305,438:67:3:14
d31013,,greedy1,R2,0.6,103,4,0.4974,0.4401,0.1649,0.1466,438:67:452:14
d31013,,greedy1,am,0.8,79,2,0.5600,0.3792,0.1757,0.1191,438:67
d31013,,greedy1,hm,0.8,56,3,0.5787,0.2817,0.1981,0.0959,109:14:452
d31013,,greedy1,R1,0.8,38,3,0.6757,0.2255,0.1181,0.0388,66:14:319
d31013,,greedy1,R2,0.8,56,3,0.5787,0.2817,0.1981,0.0959,109:14:452
d30001,,greedy1,am,0,104,3,0.4604,0.4389,0.1425,0.1362,9:118:119
d30001,,greedy1,hm,0,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,R1,0,98,2,0.4605,0.4135,0.1064,0.0959,9:107
d30001,,greedy1,R2,0,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,am,0.1,104,3,0.4604,0.4389,0.1425,0.1362,9:118:119
d30001,,greedy1,hm,0.1,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,R1,0.1,98,2,0.4605,0.4135,0.1064,0.0959,9:107
d30001,,greedy1,R2,0.1,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,am,0.2,104,3,0.4604,0.4389,0.1425,0.1362,9:118:119
d30001,,greedy1,hm,0.2,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,R1,0.2,98,2,0.4605,0.4135,0.1064,0.0959,9:107
d30001,,greedy1,R2,0.2,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,am,0.3,98,3,0.4789,0.4297,0.1543,0.1385,9:118:31
d30001,,greedy1,hm,0.3,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,R1,0.3,98,2,0.4605,0.4135,0.1064,0.0959,9:107
d30001,,greedy1,R2,0.3,97,3,0.4681,0.4142,0.1613,0.1429,118:164:158
d30001,,greedy1,am,0.4,98,3,0.4789,0.4297,0.1543,0.1385,9:118:31
d30001,,greedy1,hm,0.4,104,3,0.4480,0.4269,0.1475,0.1409,118:9:158
d30001,,greedy1,R1,0.4,98,3,0.4789,0.4297,0.1543,0.1385,9:118:31
d30001,,greedy1,R2,0.4,97,3,0.4681,0.4142,0.1613,0.1429,118:164:158
d30001,,greedy1,am,0.5,98,3,0.4789,0.4297,0.1543,0.1385,9:118:31
d30001,,greedy1,hm,0.5,89,2,0.4942,0.4014,0.1618,0.1314,118:9
d30001,,greedy1,R1,0.5,98,3,0.4789,0.4297,0.1543,0.1385,9:118:31
d30001,,greedy1,R2,0.5,87,3,0.5176,0.4144,0.1815,0.1455,158:131:164
d30001,,greedy1,am,0.6,98,3,0.4789,0.4297,0.1516,0.1360,118:9:31
d30001,,greedy1,hm,0.6,87,3,0.5176,0.4144,0.1815,0.1455,158:131:164
d30001,,greedy1,R1,0.6,96,3,0.5081,0.4466,0.1685,0.1489,9:24:158
d30001,,greedy1,R2,0.6,15,1,0.7000,0.0990,0.3750,0.0502,158
d30001,,greedy1,am,0.8,15,1,0.7000,0.0990,0.3750,0.0502,158
d30001,,greedy1,hm,0.8,15,1,0.7000,0.0990,0.3750,0.0502,158
d30001,,greedy1,R1,0.8,43,2,0.6105,0.2476,0.2321,0.0935,158:131
d30001,,greedy1,R2,0.8,15,1,0.7000,0.0990,0.3750,0.0502,158
d31043,,greedy1,am,0,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,hm,0,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,R1,0,103,3,0.4268,0.3991,0.1276,0.1200,99:42:137
d31043,,greedy1,R2,0,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,am,0.1,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,hm,0.1,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,R1,0.1,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,R2,0.1,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,am,0.2,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,hm,0.2,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,R1,0.2,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,R2,0.2,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,am,0.3,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,hm,0.3,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,R1,0.3,98,3,0.5472,0.4646,0.1657,0.1417,145:99:139
d31043,,greedy1,R2,0.3,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,am,0.4,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,hm,0.4,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,R1,0.4,98,3,0.5472,0.4646,0.1657,0.1417,145:99:139
d31043,,greedy1,R2,0.4,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,am,0.5,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,hm,0.5,102,3,0.4792,0.4348,0.1737,0.1590,99:145:66
d31043,,greedy1,R1,0.5,98,3,0.5472,0.4646,0.1657,0.1417,145:99:139
d31043,,greedy1,R2,0.5,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,am,0.6,98,3,0.5472,0.4646,0.1657,0.1417,99:145:139
d31043,,greedy1,hm,0.6,102,3,0.4792,0.4348,0.1737,0.1590,99:145:66
d31043,,greedy1,R1,0.6,98,3,0.5472,0.4646,0.1657,0.1417,145:99:139
d31043,,greedy1,R2,0.6,102,3,0.4792,0.4348,0.1711,0.1566,99:66:145
d31043,,greedy1,am,0.8,65,2,0.5943,0.3421,0.2000,0.1156,99:145
d31043,,greedy1,hm,0.8,37,1,0.5571,0.1849,0.2426,0.0801,99
d31043,,greedy1,R1,0.8,55,2,0.6154,0.3015,0.1569,0.0766,145:19
d31043,,greedy1,R2,0.8,37,1,0.5571,0.1849,0.2426,0.0801,99
d31008,,greedy1,am,0,101,3,0.4521,0.4112,0.1505,0.1364,304:268:121
d31008,,greedy1,hm,0,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,R1,0,97,2,0.4139,0.3613,0.0927,0.0810,304:250
d31008,,greedy1,R2,0,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,am,0.1,101,3,0.4521,0.4112,0.1505,0.1364,304:268:121
d31008,,greedy1,hm,0.1,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,R1,0.1,97,2,0.4139,0.3613,0.0927,0.0810,304:250
d31008,,greedy1,R2,0.1,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,am,0.2,101,3,0.4521,0.4112,0.1505,0.1364,304:268:121
d31008,,greedy1,hm,0.2,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,R1,0.2,101,3,0.4521,0.4112,0.1505,0.1364,304:268:121
d31008,,greedy1,R2,0.2,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,am,0.3,101,3,0.4521,0.4112,0.1505,0.1364,304:268:121
d31008,,greedy1,hm,0.3,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,R1,0.3,101,3,0.4521,0.4112,0.1505,0.1364,304:268:121
d31008,,greedy1,R2,0.3,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,am,0.4,101,3,0.4521,0.4112,0.1505,0.1364,304:268:121
d31008,,greedy1,hm,0.4,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,R1,0.4,100,3,0.4601,0.4193,0.1183,0.1079,304:15:400
d31008,,greedy1,R2,0.4,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,am,0.5,103,4,0.4617,0.4384,0.1392,0.1321,304:15:406:307
d31008,,greedy1,hm,0.5,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,R1,0.5,100,3,0.4601,0.4193,0.1183,0.1079,304:15:400
d31008,,greedy1,R2,0.5,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,am,0.6,103,4,0.4617,0.4384,0.1392,0.1321,304:15:406:307
d31008,,greedy1,hm,0.6,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,R1,0.6,100,3,0.4601,0.4193,0.1183,0.1079,304:15:400
d31008,,greedy1,R2,0.6,99,3,0.4451,0.3912,0.1583,0.1386,205:268:121
d31008,,greedy1,am,0.8,27,2,0.6250,0.1571,0.2000,0.0491,83:121
d31008,,greedy1,hm,0.8,27,2,0.6250,0.1571,0.2000,0.0491,121:83
d31008,,greedy1,R1,0.8,38,3,0.5811,0.2084,0.1736,0.0615,83:121:307
d31008,,greedy1,R2,0.8,32,2,0.5403,0.1613,0.2000,0.0582,406:121
d30048,,greedy1,am,0,101,3,0.4579,0.4195,0.1175,0.1071,12:11:219
d30048,,greedy1,hm,0,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,R1,0,102,3,0.4363,0.4042,0.0990,0.0911,12:241:9
d30048,,greedy1,R2,0,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,am,0.1,101,3,0.4579,0.4195,0.1175,0.1071,12:11:219
d30048,,greedy1,hm,0.1,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,R1,0.1,102,3,0.4363,0.4042,0.0990,0.0911,12:241:9
d30048,,greedy1,R2,0.1,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,am,0.2,101,3,0.4579,0.4195,0.1175,0.1071,12:11:219
d30048,,greedy1,hm,0.2,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,R1,0.2,102,3,0.4363,0.4042,0.0990,0.0911,12:241:9
d30048,,greedy1,R2,0.2,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,am,0.3,101,3,0.4579,0.4195,0.1175,0.1071,12:11:219
d30048,,greedy1,hm,0.3,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,R1,0.3,101,3,0.4579,0.4195,0.1175,0.1071,12:11:219
d30048,,greedy1,R2,0.3,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,am,0.4,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,hm,0.4,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,R1,0.4,101,3,0.4579,0.4195,0.1175,0.1071,12:11:219
d30048,,greedy1,R2,0.4,104,4,0.4571,0.4347,0.1466,0.1388,12:233:49:115
d30048,,greedy1,am,0.5,97,4,0.4820,0.4234,0.1536,0.1343,12:233:49:164
d30048,,greedy1,hm,0.5,97,4,0.4820,0.4234,0.1536,0.1343,12:233:49:164
